KUNNR,SALES_AREA_KUNNR,HKUNNR,SALES_AREA_HKUNNR
0000713126,00201010,0000600511,00201010
0000713127,00201010,0000600511,00201010
0000713128,00201010,0000600545,00201010
0000713129,00201010,0000600545,00201010
0000713130,00201010,0000600543,00201010
0000713131,00201010,0000600543,00201010
0000713132,00201010,0000600522,00201010
0000713133,00201010,0000600597,00201010
0000713134,00201010,0000600543,00201010
0000713135,00201010,0000600545,00201010
0000713136,00201010,0000600543,00201010
0000713137,00201010,0000600545,00201010
0000713138,00201010,0000600584,00201010
0000713139,00201010,0000604135,00201010
0000713140,00201010,0000600545,00201010
0000713141,00201010,0000600545,00201010
0000713142,00201010,0000600545,00201010
0000713143,00201010,0000600543,00201010
0000713144,00201010,0000600580,00201010
0000713145,00201010,0000600502,00201010
0000713146,00201010,0000600545,00201010
0000713147,00201010,0000604135,00201010
0000713148,00201010,0000600561,00201010
0000713149,00201010,0000600543,00201010
0000713150,00201010,0000601134,00201010
0000713151,00201010,0000600543,00201010
0000713152,00201010,0000600545,00201010
0000713153,00201010,0000600545,00201010
0000713154,00201010,0000600545,00201010
0000713155,00201010,0000604135,00201010
0000713156,00201010,0000600543,00201010
0000713157,00201010,0000600543,00201010
0000713158,00201010,0000600543,00201010
0000713159,00201010,0000600543,00201010
0000713160,00201010,0000600543,00201010
0000713161,00201010,0000600543,00201010
0000713162,00201010,0000600543,00201010
0000713163,00201010,0000600561,00201010
0000713164,00201010,0000601134,00201010
0000713165,00201010,0000601134,00201010
0000713166,00201010,0000601134,00201010
0000713167,00201010,0000601134,00201010
0000713168,00201010,0000601134,00201010
0000713169,00201010,0000601134,00201010
0000713170,00201010,0000600500,00201010
0000713171,00201010,0000604135,00201010
0000713172,00201010,0000600545,00201010
0000713173,00201010,0000600542,00201010
0000713174,00201010,0000600542,00201010
0000713175,00201010,0000600545,00201010
0000713176,00201010,0000600561,00201010
0000713177,00201010,0000600579,00201010
0000713178,00201010,0000600543,00201010
0000713179,00201010,0000600543,00201010
0000713180,00201010,0000600579,00201010
0000713181,00201010,0000600543,00201010
0000713182,00201010,0000600579,00201010
0000713183,00201010,0000600579,00201010
0000713184,00201010,0000600579,00201010
0000713185,00201010,0000600579,00201010
0000713186,00201010,0000600579,00201010
0000713187,00201010,0000600545,00201010
0000713188,00201010,0000601134,00201010
0000713189,00201010,0000600596,00201010
0000713190,00201010,0000600537,00201010
0000713191,00201010,0000600514,00201010
0000713192,00201010,0000601158,00201010
0000713193,00201010,0000600503,00201010
0000713194,00201010,0000600503,00201010
0000713195,00201010,0000600542,00201010
0000713196,00201010,0000600543,00201010
0000713197,00201010,0000600596,00201010
0000713198,00201010,0000600521,00201010
0000713199,00201010,0000600511,00201010
0000713200,00201010,0000600543,00201010
0000713201,00201010,0000604135,00201010
0000713202,00201010,0000600579,00201010
0000713203,00201010,0000600543,00201010
0000713204,00201010,0000600543,00201010
0000713205,00201010,0000601139,00201010
0000713206,00201010,0000600543,00201010
0000713207,00201010,0000600543,00201010
0000713208,00201010,0000600511,00201010
0000713209,00201010,0000600543,00201010
0000713210,00201010,0000600543,00201010
0000713211,00201010,0000600543,00201010
0000713212,00201010,0000600502,00201010
0000713213,00201010,0000600545,00201010
0000713214,00201010,0000600502,00201010
0000713215,00201010,0000600583,00201010
0000713216,00201010,0000600511,00201010
0000713217,00201010,0000600545,00201010
0000713218,00201010,0000600585,00201010
0000713219,00201010,0000600585,00201010
0000713220,00201010,0000600545,00201010
0000713221,00201010,0000600545,00201010
0000713222,00201010,0000600511,00201010
0000713223,00201010,0000600543,00201010
0000713224,00201010,0000600543,00201010
0000713225,00201010,0000600583,00201010
0000713226,00201010,0000600501,00201010
0000713227,00201010,0000600561,00201010
0000713228,00201010,0000604135,00201010
0000713229,00201010,0000600561,00201010
0000713230,00201010,0000600561,00201010
0000713231,00201010,0000600545,00201010
0000713232,00201010,0000600543,00201010
0000713233,00201010,0000600596,00201010
0000713234,00201010,0000600545,00201010
0000713235,00201010,0000600545,00201010
0000713236,00201010,0000604135,00201010
0000713237,00201010,0000600545,00201010
0000713238,00201010,0000600579,00201010
0000713239,00201010,0000600543,00201010
0000713240,00201010,0000601135,00201010
0000713241,00201010,0000601137,00201010
0000713242,00201010,0000601138,00201010
0000713243,00201010,0000601137,00201010
0000713244,00201010,0000604135,00201010
0000713245,00201010,0000601103,00201010
0000713246,00201010,0000600835,00201010
0000713247,00201010,0000600835,00201010
0000713248,00201010,0000601141,00201010
0000713249,00201010,0000601141,00201010
0000713251,00201010,0000601141,00201010
0000713252,00201010,0000600511,00201010
0000713253,00201010,0000600543,00201010
0000713254,00201010,0000600561,00201010
0000713255,00201010,0000600561,00201010
0000713256,00201010,0000600502,00201010
0000713257,00201010,0000600514,00201010
0000713258,00201010,0000600511,00201010
0000713259,00201010,0000600500,00201010
0000713260,00201010,0000604135,00201010
0000713261,00201010,0000600511,00201010
0000713262,00201010,0000601142,00201010
0000713263,00201010,0000601143,00201010
0000713264,00201010,0000600832,00201010
0000713265,00201010,0000600545,00201010
0000713266,00201010,0000600545,00201010
0000713267,00201010,0000600545,00201010
0000713268,00201010,0000600545,00201010
0000713269,00201010,0000600543,00201010
0000713270,00201010,0000600597,00201010
0000713271,00201010,0000600545,00201010
0000713272,00201010,0000600543,00201010
0000713273,00201010,0000600561,00201010
0000713274,00201010,0000600543,00201010
0000713275,00201010,0000600543,00201010
0000713276,00201010,0000600543,00201010
0000713277,00201010,0000600522,00201010
0000713278,00201010,0000600543,00201010
0000713279,00201010,0000604135,00201010
0000713280,00201010,0000600511,00201010
0000713281,00201010,0000600597,00201010
0000713282,00201010,0000600541,00201010
0000713283,00201010,0000600543,00201010
0000713284,00201010,0000600543,00201010
0000713285,00201010,0000600545,00201010
0000713286,00201010,0000600545,00201010
0000713288,00201010,0000600522,00201010
0000713289,00201010,0000600545,00201010
0000713290,00201010,0000600543,00201010
0000713291,00201010,0000600545,00201010
0000713292,00201010,0000600545,00201010
0000713293,00201010,0000600545,00201010
0000713294,00201010,0000600536,00201010
0000713295,00201010,0000601497,00201010
0000713296,00201010,0000600510,00201010
0000713297,00201010,0000600545,00201010
0000713298,00201010,0000600545,00201010
0000713299,00201010,0000600545,00201010
0000713300,00201010,0000600545,00201010
0000713301,00201010,0000600502,00201010
0000713302,00201010,0000600981,00201010
0000713303,00201010,0000601080,00201010
0000713304,00201010,0000600850,00201010
0000713305,00201010,0000600545,00201010
0000713306,00201010,0000600545,00201010
0000713307,00201010,0000600572,00201010
0000713308,00201010,0000600527,00201010
0000713309,00201010,0000600527,00201010
0000713310,00201010,0000600561,00201010
0000713311,00201010,0000600521,00201010
0000713312,00201010,0000600527,00201010
0000713313,00201010,0000600527,00201010
0000713314,00201010,0000600527,00201010
0000713315,00201010,0000600514,00201010
0000713316,00201010,0000600545,00201010
0000713317,00201010,0000600393,00201010
0000713318,00201010,0000600545,00201010
0000713319,00201010,0000601150,00201010
0000713320,00201010,0000600511,00201010
0000713321,00201010,0000601159,00201010
0000713322,00201010,0000600545,00201010
0000713323,00201010,0000600522,00201010
0000713324,00201010,0000601148,00201010
0000713325,00201010,0000604135,00201010
0000713326,00201010,0000601149,00201010
0000713327,00201010,0000601159,00201010
0000713328,00201010,0000601159,00201010
0000713329,00201010,0000601159,00201010
0000713330,00201010,0000600545,00201010
0000713331,00201010,0000600510,00201010
0000713332,00201010,0000601151,00201010
0000713333,00201010,0000600946,00201010
0000713334,00201010,0000600552,00201010
0000713335,00201010,0000600510,00201010
0000713336,00201010,0000600510,00201010
0000713337,00201010,0000600510,00201010
0000713338,00201010,0000600542,00201010
0000713339,00201010,0000600510,00201010
0000713340,00201010,0000600510,00201010
0000713341,00201010,0000601153,00201010
0000713342,00201010,0000600522,00201010
0000713343,00201010,0000601102,00201010
0000713344,00201010,0000600536,00201010
0000713345,00201010,0000600579,00201010
0000713346,00201010,0000601159,00201010
0000713347,00201010,0000600536,00201010
0000713348,00201010,0000600596,00201010
0000713349,00201010,0000600510,00201010
0000713350,00201010,0000600545,00201010
0000713351,00201010,0000600521,00201010
0000713352,00201010,0000601159,00201010
0000713353,00201010,0000600514,00201010
0000713354,00201010,0000600545,00201010
0000713355,00201010,0000600521,00201010
0000713356,00201010,0000601159,00201010
0000713357,00201010,0000601159,00201010
0000713358,00201010,0000601159,00201010
0000713359,00201010,0000601159,00201010
0000713360,00201010,0000600839,00201010
0000713361,00201010,0000600839,00201010
0000713362,00201010,0000600540,00201010
0000713363,00201010,0000600545,00201010
0000713364,00201010,0000600545,00201010
0000713365,00201010,0000600521,00201010
0000713366,00201010,0000600585,00201010
0000713367,00201010,0000600596,00201010
0000713368,00201010,0000600596,00201010
0000713369,00201010,0000600596,00201010
0000713370,00201010,0000600596,00201010
0000713371,00201010,0000600596,00201010
0000713372,00201010,0000600596,00201010
0000713373,00201010,0000600596,00201010
0000713374,00201010,0000600500,00201010
0000713375,00201010,0000600522,00201010
0000713376,00201010,0000602426,00201010
0000713377,00201010,0000601159,00201010
0000713378,00201010,0000601159,00201010
0000713379,00201010,0000601159,00201010
0000713380,00201010,0000601159,00201010
0000713381,00201010,0000601159,00201010
0000713382,00201010,0000601159,00201010
0000713383,00201010,0000601159,00201010
0000713384,00201010,0000600318,00201010
0000713385,00201010,0000601159,00201010
0000713386,00201010,0000601159,00201010
0000713387,00201010,0000601159,00201010
0000713388,00201010,0000601159,00201010
0000713389,00201010,0000601159,00201010
0000713390,00201010,0000600579,00201010
0000713391,00201010,0000600543,00201010
0000713392,00201010,0000602089,00201010
0000713393,00201010,0000600579,00201010
0000713394,00201010,0000600545,00201010
0000713395,00201010,0000600545,00201010
0000713396,00201010,0000600502,00201010
0000713397,00201010,0000600543,00201010
0000713398,00201010,0000600579,00201010
0000713399,00201010,0000600579,00201010
0000713400,00201010,0000600543,00201010
0000713401,00201010,0000600543,00201010
0000713402,00201010,0000600561,00201010
0000713403,00201010,0000600545,00201010
0000713404,00201010,0000600502,00201010
0000713405,00201010,0000601156,00201010
0000713407,00201010,0000600568,00201010
0000713408,00201010,0000600796,00201010
0000713409,00201010,0000600583,00201010
0000713410,00201010,0000601157,00201010
0000713411,00201010,0000601158,00201010
0000713412,00201010,0000600545,00201010
0000713413,00201010,0000600509,00201010
0000713414,00201010,0000600509,00201010
0000713415,00201010,0000600507,00201010
0000713416,00201010,0000600839,00201010
0000713417,00201010,0000600522,00201010
0000713418,00201010,0000600522,00201010
0000713419,00201010,0000600522,00201010
0000713420,00201010,0000600522,00201010
0000713421,00201010,0000600511,00201010
0000713422,00201010,0000604135,00201010
0000713423,00201010,0000600522,00201010
0000713424,00201010,0000600510,00201010
0000713425,00201010,0000600510,00201010
0000713426,00201010,0000601161,00201010
0000713427,00201010,0000600545,00201010
0000713428,00201010,0000601159,00201010
0000713429,00201010,0000600521,00201010
0000713430,00201010,0000600603,00201010
0000713431,00201010,0000600510,00201010
0000713432,00201010,0000600521,00201010
0000713433,00201010,0000600521,00201010
0000713434,00201010,0000600545,00201010
0000713435,00201010,0000600543,00201010
0000713436,00201010,0000600522,00201010
0000713437,00201010,0000600543,00201010
0000713438,00201010,0000600545,00201010
0000713439,00201010,0000600597,00201010
0000713440,00201010,0000600561,00201010
0000713441,00201010,0000600561,00201010
0000713442,00201010,0000600597,00201010
0000713443,00201010,0000600986,00201010
0000713444,00201010,0000600500,00201010
0000713445,00201010,0000600528,00201010
0000713446,00201010,0000600542,00201010
0000713447,00201010,0000600545,00201010
0000713448,00201010,0000600579,00201010
0000713449,00201010,0000604135,00201010
0000713450,00201010,0000600543,00201010
0000713451,00201010,0000600543,00201010
